day,direction,dte,reason,pnl_v2,pnl_day,pnl_exp,n0
2022-07-01,SHORT,6,TARGET,0.16616172888370784,1.0357130206775764,25.915602249130643,-13.71540224913133
2022-07-05,LONG,2,TARGET,0.3415986202780914,2.39519837051148,10.607736362556352,-10.607736362556352
2022-07-14,LONG,0,STOP,3.594380621523669,0.785870260173624,0.785870260173624,-0.785870260173624
2022-07-14,SHORT,0,TARGET,2.896412423668721,-1.6545109814355783,-1.6545109814355783,2.204310981436265
2022-08-03,SHORT,1,TARGET,0.7664510951863122,2.7108036211843682,6.058815146711368,-6.058815146711368
2022-08-08,LONG,3,TARGET,0.23093177707778523,-1.3140225998331516,16.589855095294297,-10.839855095294297
2022-08-16,LONG,2,STOP,2.1559264342167808,5.278335135339603,16.296831632416797,-12.146431632418171
2022-09-05,LONG,3,HARD_EXIT,-0.6210280089408116,-0.6210280089408116,11.508182852874597,-11.508182852874597
2022-09-12,LONG,3,HARD_EXIT,2.295631459341166,2.295631459341166,27.682998523162496,-12.182998523162496
2022-09-15,SHORT,0,TARGET,2.008651562376599,3.5558471317731346,3.5558471317731346,-3.5558471317731346
2022-09-28,LONG,1,TARGET,0.625553519809273,7.04966582588122,29.38740616483574,-8.887406164835738
2022-10-20,LONG,0,TARGET,1.9469366514895228,2.8602996065997104,2.8602996065997104,-2.8602996065997104
2022-10-31,LONG,3,TARGET,0.21718531377882755,-0.3042068338909303,14.77513737319623,-12.075937373197121
2022-11-03,LONG,0,STOP,3.7127624858071613,5.439150858645462,5.439150858645462,-2.7399508586463526
2022-11-04,SHORT,6,STOP,1.36856944236024,2.478197450271182,34.02208066967978,-16.672480669678407
2022-11-09,SHORT,1,TARGET,0.7481335999177645,3.51658333412297,24.10192887665835,-6.752328876656975
2022-11-15,SHORT,2,STOP,-1.4494795635091577,3.348856126213377,10.961595020021377,-10.961595020021377
2022-11-18,SHORT,6,TARGET,0.12935093071337178,1.131428758484617,16.27857566965031,-16.27857566965031
2022-11-24,LONG,0,TARGET,1.7600896726705741,11.878051435015095,11.878051435015095,-1.4288514350159858
2022-11-29,LONG,2,TARGET,0.35066751222166204,-0.4774499564518919,21.252316142063137,-9.752316142063137
2022-12-02,SHORT,6,TARGET,0.13695425250261906,-0.18673572390980553,15.602959445203851,-15.602959445203851
2022-12-07,LONG,1,STOP,-1.33603175261851,5.714171884971165,20.673423723191263,-8.32382372318989
2022-12-07,SHORT,1,STOP,2.788638341784008,4.902323243788032,9.502853658151253,-9.502853658151253
2022-12-09,SHORT,6,TARGET,0.11470690739497513,2.0022458256626123,17.369804422653942,-17.369804422653942
2022-12-15,SHORT,0,TARGET,1.973953604730923,4.208364399486982,4.208364399486982,-4.208364399486982
2022-12-21,SHORT,1,STOP,2.69016063474146,6.951836907532652,34.70053655024276,-10.00133655024365
2022-12-29,SHORT,0,STOP,0.15092273053892313,3.2491569461503786,3.2491569461503786,-0.09875694615175235
2022-12-29,LONG,0,STOP,1.6982855275948623,-2.5015940059499826,-2.5015940059499826,2.5015940059499826
2023-01-04,SHORT,1,STOP,2.7148831148174395,5.494214551511959,9.86350654006219,-9.86350654006219
2023-01-06,SHORT,6,TARGET,0.14397540293975908,0.5599943203305884,15.150566270111085,-15.150566270111085
2023-01-12,SHORT,0,TARGET,2.00305215329945,2.717615425645363,2.717615425645363,-2.717615425645363
2023-01-17,LONG,2,STOP,2.0737348581451442,1.569475257502745,15.001650174049246,-11.251650174049246
2023-01-20,SHORT,7,STOP,1.2720547214530598,-0.09596615423106414,17.16937653095374,-17.16937653095374
2023-01-20,LONG,7,STOP,1.2599010454441668,2.3944499569261097,37.18351044634255,-16.88271044634166
2023-01-23,LONG,4,STOP,1.5853920483314141,0.019982971317404008,34.59948209515551,-14.298682095154618
2023-01-25,SHORT,2,TARGET,0.41878374094994797,2.6979973963839257,11.062376345194025,-11.062376345194025
2023-02-07,SHORT,2,STOP,-1.495211213600669,3.592475210126395,17.4140287086193,-10.714828708620189
2023-02-08,LONG,1,STOP,2.501629545554806,2.8130506010270437,7.828552250058237,-7.828552250058237
2023-02-13,SHORT,3,TARGET,0.3086948114550978,1.2519347582792761,11.275651147157078,-11.275651147157078
2023-02-22,SHORT,1,TARGET,0.7047159188396108,6.923708298914335,9.591428609496688,-9.591428609496688
2023-03-09,SHORT,0,STOP,3.4098047974555357,21.904851380585114,21.904851380585114,-1.6548513805851144
2023-03-17,SHORT,6,STOP,-1.2448317854814377,-0.1767637918883338,15.058081221698558,-15.058081221698558
2023-03-23,LONG,0,TARGET,1.5309798865862376,21.627596532026473,21.627596532026473,0.8216034679726363
2023-03-28,SHORT,3,TARGET,0.26910964683520433,3.0265362916588856,21.8145688584691,-13.814568858469102
2023-04-05,LONG,1,TARGET,0.6117583913937779,5.676823379916186,9.363161580730775,-9.363161580730775
2023-04-11,LONG,2,STOP,-1.2621519774747867,2.500087811241883,9.14842775584475,-9.14842775584475
2023-04-11,SHORT,2,STOP,2.2832998777266766,0.9655570476979847,22.881740729428202,-11.231340729429576
2023-04-24,SHORT,3,STOP,1.8706756007686636,2.3244457906666867,37.819851284517426,-13.720251284516053
2023-05-04,LONG,0,TARGET,1.871531004103872,15.318501967640714,15.318501967640714,-3.2677207176407137
2023-05-15,LONG,3,TARGET,0.18683484261146077,3.3798212791580227,14.281063939557498,-14.281063939557498
2023-05-19,SHORT,6,STOP,1.3589342850282264,1.8287495788263186,33.87181225484346,-16.421812254842735
2023-05-22,LONG,3,STOP,-1.2288525191979716,-0.9676152517549781,11.423710504696828,-11.423710504696828
2023-05-24,LONG,1,STOP,2.482756139850153,5.776127933614589,8.241821444852576,-8.241821444852576
2023-05-26,LONG,6,TARGET,0.08531393648627272,-0.39397789917529735,33.134843481358985,-14.73484348135753
2023-06-02,SHORT,6,STOP,-1.1634993452707931,1.4107000866370072,15.946265879056227,-15.946265879056227
2023-06-13,LONG,2,HARD_EXIT,-0.22393539168479037,-0.22393539168479037,10.621170768845332,-10.621170768845332
2023-06-15,LONG,0,STOP,4.003008450083598,4.202373007502501,4.202373007502501,-4.202373007502501
2023-06-15,SHORT,0,TARGET,2.867845179953065,16.938549314404554,16.938549314404554,-0.28854931440309883
2023-06-16,LONG,6,TARGET,0.07391858556002262,0.14264543338958902,29.372048475741394,-16.27204847574285
2023-07-06,LONG,0,TARGET,1.624642786951199,5.060504413220315,5.060504413220315,-1.21050441322177
2023-07-11,LONG,2,STOP,-1.2015487818052861,1.1299948865680562,10.33583161792285,-10.33583161792285
2023-07-13,LONG,0,STOP,-0.20547170453573926,2.469052757765894,2.469052757765894,-2.469052757765894
2023-07-14,SHORT,6,STOP,-1.111621554571684,-0.5717917564743402,35.26962446753623,-16.369624467534777
2023-07-14,LONG,6,STOP,-1.059156732372685,0.6002193911481299,15.486017129372158,-15.486017129372158
2023-07-26,LONG,1,STOP,-1.2782392611325122,5.85240914242695,9.005959720508145,-9.005959720508145
2023-08-02,SHORT,1,TARGET,0.6662901528370639,5.50212739553308,10.36844730147368,-10.36844730147368
2023-08-09,SHORT,1,STOP,-1.2990646833504798,3.1870462861179476,22.656695669202236,-8.456695669201508
2023-08-10,SHORT,0,STOP,3.9063663290685327,18.723460407093626,18.723460407093626,-4.523460407092898
2023-08-10,LONG,0,STOP,-0.2414862429563982,2.628371034398697,2.628371034398697,-2.628371034398697
2023-08-11,SHORT,6,STOP,-1.0899451676423269,-1.2025918393046595,15.788088347269877,-15.788088347269877
2023-08-16,LONG,1,TARGET,0.5732840113851125,4.357273139754852,21.596953764983482,-10.596953764983482
2023-08-17,SHORT,0,STOP,3.8808718656864585,4.261936809441522,4.261936809441522,-4.261936809441522
2023-08-23,SHORT,1,STOP,2.5826897895926777,5.14030996550855,35.22663596199891,-10.376635962000364
2023-08-23,LONG,1,TARGET,0.6980411799240755,6.201730108038191,9.746288736513634,-9.746288736513634
2023-08-24,LONG,0,STOP,3.96405637981934,4.8066604637256205,4.8066604637256205,-4.8066604637256205
2023-08-24,SHORT,0,TARGET,1.9668276824388613,24.816123913088177,24.816123913088177,0.03387608691036803
2023-09-01,LONG,6,TARGET,0.07179937976252404,2.0380930931141847,38.29739307284217,-16.59739307284144
2023-09-14,LONG,0,STOP,-0.19555312165857686,10.372472361755172,10.372472361755172,-2.8224723617558993
2023-09-14,SHORT,0,TARGET,1.922209756110533,2.132613966030931,2.132613966030931,-2.132613966030931
2023-09-18,LONG,3,STOP,-1.1611585492428276,1.4316888167486468,12.694617233465578,-12.694617233465578
2023-09-25,LONG,3,STOP,-1.177596250271563,-1.3873926298520018,12.36252666321252,-12.36252666321252
2023-09-25,SHORT,3,STOP,-1.3275386523901034,2.768659449037841,28.14774525057146,-13.847745250572189
2023-09-27,SHORT,1,TARGET,0.7036776798968276,5.349862435177329,23.13839151945831,-8.838391519459037
2023-09-27,LONG,1,TARGET,0.7683916619644151,0.8470118881627968,6.621062287311361,-6.621062287311361
2023-10-16,LONG,3,TARGET,0.21164420677632734,-1.2951919227334656,29.67260445246029,-12.572604452461746
2023-10-23,LONG,3,STOP,-1.2345663222877192,2.051602681833174,23.982202638171657,-12.982202638171657
2023-10-23,SHORT,3,TARGET,0.27549903154522326,-0.327484234799158,13.14049692901699,-13.14049692901699
2023-11-13,SHORT,3,HARD_EXIT,0.16540898338371335,0.16540898338371335,17.688959936263018,-12.98895993626229
2023-11-13,LONG,3,STOP,-1.1874037010966276,0.5355894441927376,12.24154737345998,-12.24154737345998
2023-11-23,SHORT,0,HARD_EXIT,3.9417292820467082,3.9417292820467082,3.9417292820467082,-3.9417292820467082
2023-11-28,SHORT,2,STOP,-1.2749396441995486,0.693589109903769,22.944120729517635,-10.894120729518363
2023-11-28,LONG,2,TARGET,0.399705764412829,0.3049398307530282,10.054520182596207,-10.054520182596207
2023-12-01,LONG,6,HARD_EXIT,-0.13428469370137464,-0.13428469370137464,27.306833892806026,-16.756833892806753
2023-12-08,LONG,6,STOP,-0.9927813795447946,-0.9900752179146366,16.482413131519024,-16.482413131519024
2023-12-14,LONG,0,STOP,-0.13715514076238833,3.241710291984873,3.241710291984873,-3.241710291984873
2023-12-19,SHORT,2,STOP,1.912523473713918,3.1315081050906883,14.430334739614409,-14.430334739614409
2023-12-26,LONG,2,TARGET,0.30483460727100464,1.6712257968711128,12.578159671609683,-12.578159671609683
2024-01-02,SHORT,2,STOP,1.8794885090956086,3.935773931437325,14.086260277424117,-14.086260277424117
2024-01-03,SHORT,1,TARGET,0.6223682705231113,6.380167222846012,11.419572439453987,-11.419572439453987
2024-01-08,SHORT,3,STOP,1.6018055694275972,2.941764611592589,16.962039430378354,-16.262039430377627
2024-01-11,SHORT,0,TARGET,1.741006821152041,3.628908014393801,3.628908014393801,-2.9289080143930732
2024-01-12,LONG,6,TARGET,0.06767658971511992,0.9072251468605828,30.363742792329504,-17.31374279233023
2024-01-23,SHORT,2,TARGET,0.38761889959914697,0.5122092773017357,11.835674162475698,-11.835674162475698
2024-02-08,SHORT,0,STOP,-0.23014331432477775,3.7782377407120293,3.7782377407120293,-3.7782377407120293
2024-02-12,SHORT,3,TARGET,0.25912200875518465,-0.412625555404702,13.667656143904424,-13.667656143904424
2024-02-16,LONG,6,HARD_EXIT,0.3592378223738706,0.3592378223738706,16.297467922567193,-16.297467922567193
2024-02-20,SHORT,2,STOP,-1.2220705346126124,1.5112145091597995,23.085573286929503,-12.635573286928775
2024-02-20,LONG,2,STOP,-1.1295229392808324,0.24785987139330246,11.943404037822802,-11.943404037822802
2024-02-26,SHORT,3,STOP,1.5742626088149336,3.5623122287952356,16.28257073763143,-16.28257073763143
2024-03-05,SHORT,2,TARGET,0.34349014284362056,2.0193513107669787,24.239923591906518,-13.78992359190579
2024-03-11,SHORT,3,TARGET,0.24450478649487195,1.5574799112819164,14.412817378955879,-14.412817378955879
2024-03-19,SHORT,2,TARGET,0.35652118573398184,2.48466683771494,13.281984700312023,-13.281984700312023
2024-03-21,LONG,0,TARGET,1.7164773782578777,25.22337482335388,25.22337482335388,-5.423374823354607
2024-03-27,LONG,1,TARGET,0.5861180130750654,4.064147372940624,9.667902180688543,-9.667902180688543
2024-04-03,LONG,1,TARGET,0.5681939199148474,5.106434186906881,10.457586510827241,-10.457586510827241
2024-04-08,LONG,4,TARGET,0.12657736138680775,-0.485897682333416,36.27274695822052,-15.672746958221978
2024-04-12,SHORT,6,STOP,-0.9702947085388587,1.418107886434882,17.730178178622737,-17.730178178622737
2024-04-12,LONG,6,STOP,-0.9399991619611683,-0.9517466738689109,28.98086919311754,-16.830869193116087
2024-04-24,LONG,1,STOP,-1.1119539747169256,2.619326491719221,12.66310396618519,-9.963103966184462
2024-04-25,LONG,0,TARGET,1.7035189768007513,8.077553297993745,8.077553297993745,-5.377553297993018
2024-05-03,SHORT,6,TARGET,0.11376928948538989,-0.5104356788633595,19.874229080793157,-17.074229080793884
2024-05-07,SHORT,2,TARGET,0.3631918802839209,1.9613831984288481,15.718153662726763,-12.91815366272749
2024-05-16,SHORT,0,TARGET,1.8059488451081052,5.867902029004654,5.867902029004654,-5.867902029004654
2024-05-27,SHORT,3,STOP,-1.1533219372195163,0.17670831129271392,15.26174614386764,-15.26174614386764
2024-05-27,LONG,3,TARGET,0.17959060842349572,2.7302134126757664,18.229832752653238,-15.879832752654693
2024-05-29,LONG,1,STOP,2.2848638890236543,4.8438395476532605,14.071186508724168,-11.721186508725623
2024-05-29,SHORT,1,TARGET,0.5836601106029775,5.6931862993824325,12.553333455923166,-12.553333455923166
2024-06-11,LONG,2,TARGET,0.2538483889047711,3.0546147449085765,18.93276309128578,-15.032763091284323
2024-06-12,LONG,1,STOP,2.23516235436,2.606935082592827,15.69114938200255,-11.791149382001095
2024-06-13,SHORT,0,HARD_EXIT,5.925770364274285,5.925770364274285,5.925770364274285,-5.925770364274285
2024-06-21,SHORT,6,TARGET,0.1055633386131376,-0.7247866009838617,17.674212717343835,-17.674212717343835
2024-07-01,LONG,3,STOP,-1.0265917245169476,0.41955047165538417,23.767863126941847,-14.667863126943303
2024-07-10,SHORT,1,TARGET,0.6230340312677072,0.9501432587221643,32.826130727908094,-10.876130727907366
2024-07-18,LONG,0,STOP,-0.2979526730341604,14.335117099046329,14.335117099046329,-5.835117099046329
2024-07-18,SHORT,0,STOP,0.4168804465739413,3.8809898671538576,3.8809898671538576,-3.8809898671538576
2024-07-23,SHORT,2,TARGET,0.3009853551066044,3.2850539094642954,16.81863977256944,-15.31863977256944
2024-07-25,LONG,0,TARGET,1.5702779905768693,8.646933212165095,8.646933212165095,-8.646933212165095
2024-07-30,LONG,2,STOP,1.6698266928306111,2.3287916954959655,36.73345357012295,-15.28345357012222
2024-07-31,LONG,1,STOP,2.2040374303287535,5.205407589562128,35.21577463218273,-13.765774632182001
2024-08-07,SHORT,1,STOP,2.2515018168260212,6.602193101359262,22.917216553096296,-13.367216553097023
2024-08-07,LONG,1,STOP,2.268824602148925,2.588060543280335,11.747140293757184,-11.747140293757184
2024-08-20,LONG,2,HARD_EXIT,1.4314289535868738,1.4314289535868738,28.28556706701238,-14.235567067013108
2024-08-21,LONG,1,TARGET,0.5355624880721734,1.396643708533702,25.581206731496422,-11.53120673149715
2024-08-26,LONG,3,TARGET,0.17804522503320186,-0.5453595162980491,15.065789539767138,-15.065789539767138
2024-08-28,SHORT,1,STOP,-1.0440948550285611,1.689454432777893,26.97344938238166,-10.97344938238166
2024-08-28,LONG,1,TARGET,0.636879236313689,2.7107249654354746,10.21351159981532,-10.21351159981532
2024-08-29,LONG,0,STOP,-0.47745218042291526,6.924996689593172,6.924996689593172,-6.924996689593172
2024-09-04,LONG,1,STOP,-0.9999040188067738,2.237931285168088,10.96244824909536,-10.96244824909536
2024-09-04,SHORT,1,STOP,-1.1258089281527646,3.3754258884173396,13.314717521529928,-11.564717521529928
2024-09-05,SHORT,0,TARGET,1.7096333810745818,8.104607343328098,8.104607343328098,-6.354607343328098
2024-09-06,SHORT,6,TARGET,0.09229059446624888,1.3218175185065775,18.6394227762612,-18.6394227762612
2024-09-10,SHORT,2,STOP,-1.0852806982175025,0.728744836678743,13.60992665050253,-13.60992665050253
2024-09-10,LONG,2,TARGET,0.31509252499381546,0.9468046176543794,29.231877938930666,-13.781877938929938
2024-09-16,LONG,3,STOP,1.3768073028786603,2.4157687466076823,39.467711484483516,-16.917711484484244
2024-09-16,SHORT,3,STOP,1.4352545918736723,1.4374316645462386,17.16734683892355,-17.16734683892355
2024-09-18,LONG,1,TARGET,0.5383230354700572,1.733862154354938,33.91913849951379,-11.36913849951452
2024-09-26,LONG,0,TARGET,1.5917877862484602,22.537734350752544,22.537734350752544,-7.337734350751816
2024-10-10,LONG,0,STOP,3.7974907175321277,11.766679043492331,11.766679043492331,-8.116679043490876
2024-10-10,SHORT,0,STOP,4.057858032389959,6.142598698691472,6.142598698691472,-6.142598698691472
2024-10-14,LONG,3,STOP,1.3806479411096007,2.1911594082412194,16.002846575149306,-16.002846575149306
2024-10-16,LONG,1,STOP,2.17978916222728,4.632745267431346,13.729206257001351,-13.729206257001351
2024-10-16,SHORT,1,TARGET,0.6352969417894201,5.400341497868794,13.106889067128577,-12.956889067127122
2024-10-25,SHORT,6,STOP,-0.9095876828851033,0.7884261793060432,18.409621535320184,-18.209621535319457
2024-12-05,SHORT,0,TARGET,1.7141907999853174,21.077334891681403,21.077334891681403,-4.877334891680675
2024-12-10,LONG,2,STOP,1.686518030366642,2.0229794108900023,19.51652269074475,-15.51652269074475
2024-12-27,LONG,6,STOP,1.0544739135930286,0.9173542754506343,18.501123938944147,-18.501123938944147
2025-01-02,LONG,0,TARGET,1.6503076586495808,5.014649635806109,5.014649635806109,-5.014649635806109
2025-01-16,SHORT,0,STOP,-0.35180114637933,5.0881683610705295,5.0881683610705295,-5.0881683610705295
2025-02-19,LONG,1,STOP,-1.1300528479177956,4.922020671065184,29.850084039636386,-10.550084039637113
2025-02-20,LONG,0,HARD_EXIT,26.92491131907809,26.92491131907809,26.92491131907809,-7.624911319078819
2025-02-21,SHORT,6,TARGET,0.11150077678394155,-0.29836993126264133,26.204308167960335,-17.254308167959607
2025-02-27,SHORT,0,STOP,3.7365422150096492,15.311781600275935,15.311781600275935,-6.361781600275208
2025-04-23,SHORT,1,TARGET,0.6007903174868261,2.0781493573413172,11.68985405796866,-11.68985405796866
2025-04-30,LONG,2,STOP,1.6981160984760209,1.2245226202157937,15.127946883494587,-15.127946883494587
2025-05-05,LONG,3,STOP,1.4112180721740515,0.1965770609149331,32.91302493322473,-15.963024933224006
2025-05-05,SHORT,3,STOP,1.5049806590777735,2.692600045952531,16.439744988205348,-16.439744988205348
2025-05-20,SHORT,2,STOP,1.6763931834320829,0.7969188607621618,15.077939092841916,-15.077939092841916
2025-06-11,LONG,1,TARGET,0.5192834448198482,4.713272312375011,12.086805093244038,-12.086805093244038
2025-06-12,SHORT,0,TARGET,1.6886192876836503,31.403847456550466,31.403847456550466,-7.653847456550466
2025-07-02,SHORT,1,TARGET,0.528757843864696,4.587951345482907,13.70327191533579,-13.70327191533579
2025-07-09,LONG,1,STOP,2.142894101465572,3.471819747599511,35.443561202832825,-13.643561202833553
2025-07-10,SHORT,0,TARGET,1.6074108383281782,9.285319656340107,9.285319656340107,-9.285319656340107
2025-07-17,SHORT,0,TARGET,1.6718955901624213,8.062883574521948,8.062883574521948,-8.062883574521948
2025-08-06,SHORT,1,STOP,-1.0732192718687656,4.5890079261980645,10.949193978444782,-10.949193978444782
2025-08-08,SHORT,6,TARGET,0.08542693589333794,1.194300480381571,40.938678585172966,-19.188678585172966
2025-09-05,SHORT,4,TARGET,0.13796773082140135,1.1130422060032288,17.920567863378892,-17.920567863378892
2025-09-09,SHORT,0,STOP,3.5336781148421323,7.17360662586816,7.17360662586816,-7.17360662586816
2025-09-10,LONG,6,STOP,-0.8596740886168845,1.178137396580496,18.083771647412505,-18.083771647412505
2025-09-10,SHORT,6,STOP,-0.8799858890706673,-1.3177519704659062,23.084365547118068,-17.434365547116613
2025-09-16,LONG,0,TARGET,1.5977621856945916,7.708294084175577,7.708294084175577,-7.708294084175577
2025-09-19,SHORT,4,STOP,-0.9659071267014951,-0.6920831681090931,16.575975605061103,-16.575975605061103
2025-09-22,LONG,1,STOP,2.1545790395439326,4.946314104266094,31.432257897398813,-13.532257897397358
2025-09-30,SHORT,0,TARGET,1.7261820101648482,6.063949695836527,6.063949695836527,-6.063949695836527
2025-10-01,LONG,6,STOP,1.0258682455132657,1.6909780051391863,20.395667802509706,-18.895667802509706
2025-10-06,LONG,1,TARGET,0.5073265209121018,5.472469876964169,13.998173674148347,-12.498173674148347
2025-10-14,SHORT,0,STOP,-0.44082519627590955,12.14266110783683,12.14266110783683,-6.592661107837557
2025-10-23,LONG,5,STOP,1.0602725921471574,0.9084250426367362,30.390689161402406,-18.19068916140168
2025-10-27,LONG,1,TARGET,0.5245495018989459,1.5926546571172366,24.053266816957148,-11.85326681695642
2025-10-30,SHORT,5,STOP,-0.9012597835426277,-0.27359500958846183,24.861423542475677,-17.91142354247495
2025-11-04,SHORT,0,TARGET,1.6898620924202987,13.989333927054759,13.989333927054759,-7.039333927054031
2025-12-02,SHORT,0,STOP,3.7094357658443187,21.181481132433873,21.181481132433873,-9.781481132432418
2025-12-04,LONG,5,TARGET,0.08840111100289505,0.08045643282639503,17.018287607743332,-17.018287607743332
2025-12-05,LONG,4,TARGET,0.09472117654695467,1.9388240058015072,18.213009749366392,-18.213009749366392
2025-12-10,LONG,6,TARGET,0.06800821337674279,-0.5633739939639781,17.53309105342123,-17.53309105342123
2025-12-10,SHORT,6,STOP,-0.8624624602598487,0.5188303591585282,27.42367540707346,-18.473675407072733
2025-12-11,SHORT,5,STOP,-0.8981907360339392,0.03839022086322075,26.48862206161357,-17.53862206161284
2025-12-11,LONG,5,STOP,1.0759871015870885,0.9232322054413089,18.261583071189307,-18.261583071189307
2025-12-16,SHORT,0,TARGET,1.6835668795220045,16.079321406496092,16.079321406496092,-7.1293214064953645
2025-12-26,SHORT,4,TARGET,0.13736850726854755,0.6841810377736692,27.75021170429318,-17.900211704294634
2025-12-29,SHORT,1,TARGET,0.5271960163881886,4.120210127492101,23.559641220840604,-13.709641220842059
2026-01-08,SHORT,5,TARGET,0.10705208397484967,1.956734231682276,41.66393369377147,-18.513933693770014
2026-01-16,LONG,4,TARGET,0.11566972147375054,0.5697508299908804,16.705448365046323,-16.65544836504705
2026-01-30,LONG,4,STOP,-0.935180800704984,-1.1208352157354966,16.26649211727272,-16.26649211727272
2026-01-30,SHORT,4,STOP,1.2588524709153717,1.8704235799068556,25.920331953499044,-17.220331953498317
2026-02-06,SHORT,4,TARGET,0.14896364131345763,0.4018505415060645,17.240364696179313,-17.240364696179313
2026-02-06,LONG,4,TARGET,0.12345982141232525,0.4434136030704394,35.88183955535169,-16.581839555352417
2026-02-18,SHORT,6,STOP,-0.8486391833030211,0.5494512774130271,32.50526476813138,-18.055264768130655
2026-02-19,SHORT,5,TARGET,0.12592756387130066,0.21886939374417125,31.661701328390336,-17.21170132838961
2026-05-14,SHORT,5,STOP,-0.9762080588825484,-0.6524066025067441,16.804227621591053,-16.804227621591053
2026-05-14,LONG,5,STOP,1.1920091672946,1.7602778377076902,26.83264671130928,-17.782646711310008
2026-06-11,LONG,5,TARGET,0.08011487321891764,0.15584786981162324,17.659240310991663,-17.659240310991663
2026-06-12,SHORT,4,STOP,1.3066823060398747,-0.1705832649477088,33.28125849013486,-16.78125849013486
2026-06-23,LONG,0,STOP,-0.1939427490469825,13.23776736365744,13.23776736365744,-5.087767363655985
2026-06-23,SHORT,0,TARGET,3.35942890291426,3.930146100499769,3.930146100499769,-3.930146100499769
